LGA_NAME,longitude,latitude,year,month,ch4,no2,co,isi,hotspots,nearest_landfill_distance_m,local_ch4_1km
,3.382938676718109,6.500321421923453,2025,1,1949.1432952261603,1.037768417940452E-4,0.07357014654352988,0.7811922957019796,1.0,5698.835062667379,1947.3044152996192
,3.394872806449673,6.454097770861189,2025,1,1952.9647526607976,8.775697521139218E-5,0.07458137181694117,0.7575400638542529,0.9969301611665388,,1953.6404136251058
,3.371041598598168,6.435574518359382,2025,1,1948.768549417496,7.902089744704494E-5,0.07471819483373494,0.7373671467791127,0.31093831000518407,7395.88484241789,1951.6124777663083
,3.3497221852755534,6.531854886045994,2025,1,1958.119632787681,1.1729028641833936E-4,0.0741324118435889,0.8147272729395024,1.0,1650.6672115471295,1958.5438964226234
,3.3463761052465557,6.492784061706699,2025,1,1954.3079044399515,1.0276034664702292E-4,0.07417924978096377,0.7858295801689515,0.9780625121335663,3372.3690074604483,1954.7231817719924
,3.383099046548305,6.538037721960958,2025,1,1953.8979337328476,1.1072193271340612E-4,0.07329371137154493,0.7943469539262866,0.966717095310136,5125.030468664236,1956.7288208007762
,3.3162607953007317,6.623873329476793,2025,1,1958.505557862397,1.1535520025832717E-4,0.07303541393342058,0.8063937807804442,1.0,420.2295484014051,1958.5089946280539
,3.3133979427410822,6.538972605796185,2025,1,1957.499496763716,1.1166341869603306E-4,0.07300934808881479,0.7991067089456813,0.9688688042464674,335.1569808235823,1957.3554324135725
,3.3371227201358193,6.4553012748114424,2025,1,1953.2866553726067,8.836055469959051E-5,0.07324080575059146,0.7542541040734226,0.6834108527131785,7102.18461066376,1954.0197388998124
,3.9693518559495082,6.5539418200808415,2025,1,1916.7665303146389,4.594100219014414E-5,0.069180641219081,0.5888914834663576,0.0,,1919.8966250482006
,3.278654592090297,6.436661639012505,2025,1,1950.6602419062608,6.441520963869823E-5,0.07282085975931785,0.698765448946604,0.04775785513337627,4935.631859081984,1955.071755389645
,3.900245777159659,6.455621083153778,2025,1,1934.3405392169343,4.880055382940794E-5,0.07139804830658615,0.6381772495471754,0.0,,1931.9842118304236
,3.543372794608459,6.452834182143238,2025,1,1947.1009326290691,6.53142394669641E-5,0.0745534910459183,0.7058009848096743,0.09347300564061241,,1951.6714175678817
,3.3996110853402786,6.601745300860871,2025,1,1948.8708524667418,1.0546812713570469E-4,0.07320537196074062,0.7814994189187556,0.9419097639688666,86.31210655412,1943.3840060223893
,3.25563705346346,6.574022661066469,2025,1,1962.9273024355537,8.303958029027967E-5,0.07031402612771925,0.7322187372077075,0.3350838556666103,460.1399614572668,1965.0880321805373
,3.309201460195535,6.663768960723279,2025,1,1956.1028574346449,8.783789272760657E-5,0.07218448277299902,0.7493423585245084,0.3581855471106285,950.5125159545624,1958.6133557855724
,3.5672581771737004,6.612005308838197,2025,1,1948.7548298448528,7.26080465138116E-5,0.07263631154711755,0.7117003735968727,0.003051034637666238,7040.53952594867,1956.2931461032254
,3.3494185431302164,6.603234507251299,2025,1,1956.625664586686,1.227334660824698E-4,0.07286275855688903,0.8200207284099502,1.0,956.074971205803,1956.320864985057
,3.157426608206033,6.455422412877074,2025,1,1944.9658892782288,5.1391462598231846E-5,0.06980587229852434,0.6421550605187228,0.0,8789.271561366782,1953.4422867420149
,2.9146688563790497,6.440994144850871,2025,1,1935.7182116103754,3.618616766080865E-5,0.06929952781606573,0.6083242262392655,0.0,,1938.175183811714
,3.382938676718109,6.500321421923453,2025,2,,7.66046068123354E-5,0.07472184070896794,,,5698.835062667379,
,3.394872806449673,6.454097770861189,2025,2,,5.9703697764783894E-5,0.07300604283468551,,,,
,3.371041598598168,6.435574518359382,2025,2,,4.811963448979257E-5,0.07193883642406618,,,7395.88484241789,
,3.3497221852755534,6.531854886045994,2025,2,,8.436734299220289E-5,0.07315943659124555,,,1650.6672115471295,
,3.3463761052465557,6.492784061706699,2025,2,,6.871920957170589E-5,0.07210354843158871,,,3372.3690074604483,
,3.383099046548305,6.538037721960958,2025,2,,8.889821578102636E-5,0.07566391579504333,,,5125.030468664236,
,3.3162607953007317,6.623873329476793,2025,2,,7.925449805105156E-5,0.07120835425439824,,,420.2295484014051,
,3.3133979427410822,6.538972605796185,2025,2,,6.9137368130996E-5,0.07179598581428051,,,335.1569808235823,
