LGA_NAME,longitude,latitude,year,month,ch4,no2,co,isi,hotspots,nearest_landfill_distance_m,local_ch4_1km
,3.382938676718109,6.500321421923453,2022,1,,1.0492270017118642E-4,0.07386547716184996,,,5698.835062667379,
,3.394872806449673,6.454097770861189,2022,1,,1.1287928426341378E-4,0.0748452518403722,,,,
,3.371041598598168,6.435574518359382,2022,1,,1.0544368734754489E-4,0.07484915298497465,,,7395.88484241789,
,3.3497221852755534,6.531854886045994,2022,1,1976.6896333244256,1.1716041287920727E-4,0.07348163782200547,0.8241186028266946,1.0,1650.6672115471295,1976.689620613624
,3.3463761052465557,6.492784061706699,2022,1,,1.2230318264486363E-4,0.073580524652257,,,3372.3690074604483,
,3.383099046548305,6.538037721960958,2022,1,,9.954742600650193E-5,0.07342926365955449,,,5125.030468664236,
,3.3162607953007317,6.623873329476793,2022,1,1958.3256603380764,1.0537358544562015E-4,0.06912686600408169,0.7705360865077173,0.048433048433048444,420.2295484014051,1959.2997011712005
,3.3133979427410822,6.538972605796185,2022,1,1976.9665112343457,1.2105780925038008E-4,0.07419201068194553,0.8200975365635311,0.9989191526156507,335.1569808235823,1976.6896963635352
,3.3371227201358193,6.4553012748114424,2022,1,,1.1432771205656671E-4,0.07529405090458885,,,7102.18461066376,
,3.9693518559495082,6.5539418200808415,2022,1,1919.390159195715,3.453861762583806E-5,0.07131148804479155,0.5768654291209949,0.0,,
,3.278654592090297,6.436661639012505,2022,1,1953.5619988095189,9.55135174356204E-5,0.07568955037417174,0.7836837533510167,0.22868217054263565,4935.631859081984,
,3.900245777159658,6.455621083153777,2022,1,1939.0947459691586,3.9645344700848835E-5,0.072646391639198,0.6222222963819524,0.0,,
,3.543372794608459,6.452834182143238,2022,1,,6.921034372766762E-5,0.0747684859069382,,,,
,3.3996110853402786,6.601745300860871,2022,1,1956.6217836370042,8.558527479872734E-5,0.07221824604413556,0.743273747408675,0.0,86.31210655412,
,3.25563705346346,6.574022661066469,2022,1,1959.4739232164984,9.219480873822087E-5,0.07268393546754713,0.7579841311381738,0.14320783819599833,460.1399614572668,1953.9677374817586
,3.309201460195535,6.663768960723279,2022,1,1951.0011114798053,7.786951834666459E-5,0.06930474527170674,0.7165824118473912,0.0,950.5125159545624,1950.6589045296505
,3.5672581771737004,6.612005308838197,2022,1,1940.753201960484,5.714150964056964E-5,0.0721321073310832,0.6612340907646868,0.0,7040.53952594867,1943.1384868775626
,3.3494185431302164,6.603234507251299,2022,1,1959.0467157473622,1.1071932377862097E-4,0.07130736850083422,0.7775985041044128,0.3874012291483758,956.074971205803,1946.7852145938405
,3.157426608206033,6.455422412877074,2022,1,1955.9033097212396,7.402817706772445E-5,0.07400019062653689,0.76038258165,0.0,8789.271561366782,
,2.9146688563790497,6.440994144850871,2022,1,1927.6981308785078,4.3978114800647034E-5,0.07039821401519854,0.5980703198490686,0.0,,
,3.382938676718109,6.500321421923453,2022,2,,1.1418085888006292E-4,0.07385058721461032,,,5698.835062667379,
,3.394872806449673,6.454097770861189,2022,2,,8.996128734903759E-5,0.07327803522399746,,,,
,3.371041598598168,6.435574518359382,2022,2,,7.184016354204997E-5,0.07418235380563781,,,7395.88484241789,
,3.3497221852755534,6.531854886045994,2022,2,,1.301882580740476E-4,0.07449383318256923,,,1650.6672115471295,
,3.3463761052465557,6.492784061706699,2022,2,,1.0211448424061866E-4,0.0732378295942291,,,3372.3690074604483,
,3.383099046548305,6.538037721960958,2022,2,,1.3552309111655587E-4,0.07622419002322894,,,5125.030468664236,
,3.3162607953007317,6.623873329476793,2022,2,1960.6754759833148,1.324244342386031E-4,0.07067356642687528,0.8245760121723633,1.0,420.2295484014051,1960.6844038780903
,3.3133979427410822,6.538972605796185,2022,2,1957.7624362071417,1.110523270910001E-4,0.07242351171555445,0.8002851525440513,0.6266379816154898,335.1569808235823,1957.7624096660186
,3.3371227201358193,6.4553012748114424,2022,2,,7.905371212307645E-5,0.07489548533130577,,,7102.18461066376,
,3.9693518559495082,6.5539418200808415,2022,2,1926.9044771074953,3.908319831358722E-5,0.0692143622759851,0.6002349446169768,0.0,,
,3.278654592090297,6.436661639012505,2022,2,,6.139937449441177E-5,0.07079455073933709,,,4935.631859081984,
,3.900245777159658,6.455621083153777,2022,2,,3.514947203502015E-5,0.0715623025988268,,,,
,3.543372794608459,6.452834182143238,2022,2,,6.0425536003098336E-5,0.07128013213800047,,,,
,3.3996110853402786,6.601745300860871,2022,2,,1.3256200224555812E-4,0.07420695372038583,,,86.31210655412,
,3.25563705346346,6.574022661066469,2022,2,1958.8729485785598,9.351332541544577E-5,0.06957291673854428,0.7568222072265439,0.07702937112280599,460.1399614572668,1957.7624511718734
,3.309201460195535,6.663768960723279,2022,2,1959.0051207217264,1.1629688598127933E-4,0.06981849826230346,0.7642163315373165,0.0,950.5125159545624,1959.148936575617
,3.5672581771737004,6.612005308838197,2022,2,1934.8035302752965,7.766812729483967E-5,0.07122098817302638,0.6912409169598285,0.0,7040.53952594867,
,3.3494185431302164,6.603234507251299,2022,2,1958.3895327147643,1.4583909460980782E-4,0.07230177276040024,0.8292583143494864,1.0,956.074971205803,
,3.157426608206033,6.455422412877074,2022,2,,5.686895022131384E-5,0.06856580060613138,,,8789.271561366782,
,2.9146688563790497,6.440994144850871,2022,2,,2.9881572727351226E-5,0.06775870680497809,,,,
,3.382938676718109,6.500321421923453,2022,3,,8.883152062566967E-5,0.06212131132504671,,,5698.835062667379,
,3.394872806449673,6.454097770861189,2022,3,,6.87908959719921E-5,0.06066185073192236,,,,
,3.371041598598168,6.435574518359382,2022,3,,5.303114625111387E-5,0.06098512024732116,,,7395.88484241789,
,3.3497221852755534,6.531854886045994,2022,3,,9.240151848955568E-5,0.06331307498914192,,,1650.6672115471295,
,3.3463761052465557,6.492784061706699,2022,3,,7.470295943562332E-5,0.06088661643267154,,,3372.3690074604483,
,3.383099046548305,6.538037721960958,2022,3,,1.0442094760177907E-4,0.0647593487324343,,,5125.030468664236,
,3.3162607953007317,6.623873329476793,2022,3,,7.980433084082167E-5,0.06294685228882017,,,420.2295484014051,
,3.3133979427410822,6.538972605796185,2022,3,,7.457490634205048E-5,0.06194413784160992,,,335.1569808235823,
,3.3371227201358193,6.4553012748114424,2022,3,,5.442016363424807E-5,0.06031328475051916,,,7102.18461066376,
,3.9693518559495082,6.5539418200808415,2022,3,1905.573851269638,3.817394607430649E-5,0.060951080837003985,0.5033540942737718,0.0,,
,3.278654592090297,6.436661639012505,2022,3,,4.090460842454335E-5,0.060435544821475194,,,4935.631859081984,
,3.900245777159658,6.455621083153777,2022,3,1905.5738291427897,3.1067140939051756E-5,0.06183609624430688,0.5054116607197319,0.0,,
