LGA_NAME,longitude,latitude,year,ch4,no2,co,isi,hotspots,nearest_landfill_distance_m,local_ch4_1km
,3.382938676718109,6.500321421923453,2021,,9.837879879825287E-5,0.05526660822923913,,,5698.835062667379,
,3.394872806449673,6.454097770861189,2021,,8.361650141887187E-5,0.05471970896801106,,,,
,3.371041598598168,6.435574518359382,2021,,6.813019595075454E-5,0.05386119073957814,,,7395.88484241789,
,3.3497221852755534,6.531854886045994,2021,,1.0970558805905582E-4,0.05571733345723562,,,1650.6672115471295,
,3.3463761052465557,6.492784061706699,2021,,9.267261796392069E-5,0.05475972571433334,,,3372.3690074604483,
,3.383099046548305,6.538037721960958,2021,,1.0682985204383531E-4,0.05633366073101632,,,5125.030468664236,
,3.3162607953007317,6.623873329476793,2021,1935.7762440337171,1.1099218798207146E-4,0.05554230627603542,0.6965109741271219,1.0,420.2295484014051,1935.7763671679013
,3.3133979427410822,6.538972605796185,2021,1936.3290259724467,9.677420383526478E-5,0.055200766890629804,0.6353533613413477,0.0,335.1569808235823,
,3.3371227201358193,6.4553012748114424,2021,,7.264905217441804E-5,0.05387461615038093,,,7102.18461066376,
,3.9693518559495082,6.5539418200808415,2021,1906.9520692712063,3.1829069747261294E-5,0.05183607175805164,0.47003696215770796,0.0,,1935.9207295672786
,3.278654592090297,6.436661639012505,2021,,5.3589318595795705E-5,0.0533802200116745,,,4935.631859081984,
,3.900245777159659,6.455621083153778,2021,1903.7028751189605,2.9188699962555113E-5,0.05251907178405507,0.4617058843200699,0.0,,
,3.543372794608459,6.452834182143238,2021,,5.218883179344373E-5,0.05326119233516905,,,,
,3.3996110853402786,6.601745300860871,2021,1930.114841438855,1.0391588728773039E-4,0.05720242659814137,0.6813233859474949,0.9617419617419619,86.31210655412,
,3.25563705346346,6.574022661066469,2021,1932.3064651376642,7.504306984150871E-5,0.054625419255748785,0.6166159398016873,0.1571951676613903,460.1399614572668,1935.8084846503536
,3.309201460195535,6.663768960723279,2021,1934.4750580276473,8.92287470502632E-5,0.05560667042902974,0.6519226954406524,0.5878875618289299,950.5125159545624,1934.0982959020948
,3.5672581771737004,6.612005308838197,2021,1921.8542541637007,6.102299443366166E-5,0.054687630363000214,0.5876856847582872,0.0,7040.53952594867,
,3.3494185431302164,6.603234507251299,2021,1932.9064099027528,1.2148670159748025E-4,0.05661583768836726,0.7094690989373237,1.0,956.074971205803,1935.7763119398494
,3.157426608206033,6.455422412877074,2021,1909.609026499628,4.235291447606603E-5,0.05304153196243479,0.5188279472340839,0.0,8789.271561366782,
,2.9146688563790497,6.440994144850871,2021,1901.000635335405,2.7054713349103602E-5,0.051911510080057385,0.4508092687188957,0.0,,
