LGA_NAME,longitude,latitude,year,ch4,no2,co,isi,hotspots,nearest_landfill_distance_m,local_ch4_1km
,3.382938676718109,6.500321421923453,2023,1955.5958976972954,8.455700806776286E-5,0.052065190957989685,0.6591324780122738,1.0,5698.835062667379,1954.661106944956
,3.394872806449673,6.454097770861189,2023,1962.4111772263948,7.558265738971026E-5,0.051667417712393394,0.6400249631705202,0.7613200306983885,,1963.3347532359535
,3.371041598598168,6.435574518359382,2023,1957.7180980838539,6.491150507673485E-5,0.05164443513210381,0.6185820594598715,0.1583203732503888,7395.88484241789,1961.2714997144917
,3.3497221852755534,6.531854886045994,2023,1963.1880136958002,9.772328215291694E-5,0.05202858106962579,0.6845810253096682,1.0,1650.6672115471295,1962.3270393235446
,3.3463761052465557,6.492784061706699,2023,1964.0816939995868,8.57025131261104E-5,0.05150768057232549,0.659036889018793,0.9687439332168513,3372.3690074604483,1964.9316300024575
,3.383099046548305,6.538037721960958,2023,1960.5139939707854,9.054700846406381E-5,0.05281024116045239,0.6738840768486756,1.0,5125.030468664236,1961.575163776282
,3.3162607953007317,6.623873329476793,2023,1952.7128077809894,1.029826918937943E-4,0.05226178891538587,0.6956201443644664,1.0,420.2295484014051,1952.7509643967749
,3.3133979427410822,6.538972605796185,2023,1965.5272646733004,9.397981373715902E-5,0.05159262292433118,0.6754855666736339,0.9688688042464674,335.1569808235823,1963.9348906715163
,3.3371227201358193,6.4553012748114424,2023,1963.8013945258258,7.079593659983668E-5,0.05160785930008931,0.6304692904722766,0.28403100775193796,7102.18461066376,1963.266487966389
,3.9693518559495082,6.5539418200808415,2023,1925.172031101589,3.212648200409503E-5,0.04921471346475504,0.495611354432154,0.0,,1922.8250628004773
,3.278654592090297,6.436661639012505,2023,1956.6724791703675,5.3673573553172966E-5,0.05170226342336899,0.592219365808333,0.030878215774666987,4935.631859081984,1956.8820716378907
,3.900245777159659,6.455621083153778,2023,1944.929058083607,2.9297703930907577E-5,0.0498944369333709,0.5278937816525368,0.0,,1945.7591652305855
,3.543372794608459,6.452834182143238,2023,1960.9156533500307,5.0445966479252026E-5,0.051288667759703754,0.5893565619949596,0.028311954178191084,,1963.90628099273
,3.3996110853402786,6.601745300860871,2023,1961.9495530667482,8.961293482165214E-5,0.05291852130942998,0.6725174584758278,0.9752578624311838,86.31210655412,1963.77427583062
,3.25563705346346,6.574022661066469,2023,1958.6166678132345,7.535539659224491E-5,0.05148985908877022,0.6386852556010485,0.43577418261900736,460.1399614572668,1958.390368403045
,3.309201460195535,6.663768960723279,2023,1948.94282343385,8.734586903767336E-5,0.0519111634815202,0.6613275884700178,0.8131258294124744,950.5125159545624,1948.2880614105331
,3.5672581771737004,6.612005308838197,2023,1947.490790012491,5.5903496179969964E-5,0.05152402785137033,0.592285323066506,6.644891388782299E-4,7040.53952594867,1950.8062055192374
,3.3494185431302164,6.603234507251299,2023,1959.5046070413482,1.0754580923015077E-4,0.052426670771596774,0.7049086472820675,1.0,956.074971205803,1961.1130287669525
,3.157426608206033,6.455422412877074,2023,1950.6104116543281,4.383121956636642E-5,0.05076938476350502,0.5644839762920589,0.0,8789.271561366782,1956.1365046926987
,2.9146688563790497,6.440994144850871,2023,1935.0488764868824,2.8292869616420475E-5,0.04991034767582632,0.5107202031187491,0.0,,1939.27481292725
