LGA_NAME,longitude,latitude,year,ch4,no2,co,isi,hotspots,nearest_landfill_distance_m,local_ch4_1km
,3.382938676718109,6.500321421923453,2025,1949.1115473442583,7.486030479758002E-5,0.05252156218549906,0.637199765397698,0.913852647735994,5698.835062667379,1947.3044152996192
,3.394872806449673,6.454097770861189,2025,1949.1754298911765,6.0566844300059095E-5,0.05170084238681001,0.6079708371118929,0.0,,1949.453553381873
,3.371041598598168,6.435574518359382,2025,1946.0419899584851,4.853993288261841E-5,0.05194801902798534,0.5794822641975141,0.001658890616899948,7395.88484241789,1944.5257083346276
,3.3497221852755534,6.531854886045994,2025,1958.119632787681,7.93136335812168E-5,0.05278974154837139,0.6519559884150246,0.929529438508752,1650.6672115471295,1958.5438964226234
,3.3463761052465557,6.492784061706699,2025,1954.2960285583104,6.668372417988473E-5,0.05235259333015921,0.6247291244680029,0.5426130848378956,3372.3690074604483,1954.7231817719924
,3.383099046548305,6.538037721960958,2025,1953.8979337328476,8.228059165706598E-5,0.053226574086447216,0.6554312742954963,0.9141452344931923,5125.030468664236,1956.7288208007762
,3.3162607953007317,6.623873329476793,2025,1958.505557862397,8.723616132185806E-5,0.052905672592567704,0.6678439494837562,1.0,420.2295484014051,1958.5089946280539
,3.3133979427410822,6.538972605796185,2025,1957.499496763716,7.008547573639086E-5,0.05258407246027474,0.63315539362746,0.6495229897424862,335.1569808235823,1957.3554324135725
,3.3371227201358193,6.4553012748114424,2025,1952.028396325983,5.185927239259348E-5,0.05181081015603958,0.5932230315714015,0.0,7102.18461066376,1952.8949764386352
,3.9693518559495082,6.5539418200808415,2025,1908.5085492657827,3.368854058271278E-5,0.051154914195476534,0.4734458477013215,0.0,,1902.173556472605
,3.278654592090297,6.436661639012505,2025,1945.408194888064,3.750701378963247E-5,0.05183428960939836,0.5494380873520104,0.0,4935.631859081984,1950.8309371202208
,3.900245777159659,6.455621083153778,2025,1931.6288285912958,2.9715886061013487E-5,0.05202197696661705,0.5155492007728946,0.0,,1944.0346438192587
,3.543372794608459,6.452834182143238,2025,1948.9922360367327,4.3618791481132426E-5,0.05238927581780338,0.5734730098358136,0.0,,1953.3900295312983
,3.3996110853402786,6.601745300860871,2025,1948.8708524667418,8.548076943908874E-5,0.05334486858885853,0.6598830149036045,0.9608935012339429,86.31210655412,1943.3840060223893
,3.25563705346346,6.574022661066469,2025,1962.8235308626374,5.729417327496895E-5,0.05215827123725545,0.6065092448565594,0.2311536506860919,460.1399614572668,1965.0880321805373
,3.309201460195535,6.663768960723279,2025,1956.1028574346449,7.65336159580212E-5,0.05289709412489696,0.6469977009943342,0.8505247918928701,950.5125159545624,1958.6133557855724
,3.5672581771737004,6.612005308838197,2025,1943.6235447363592,5.721396410055715E-5,0.05296504406448856,0.5897178450070757,0.20777920242585332,7040.53952594867,1956.2931461032254
,3.3494185431302164,6.603234507251299,2025,1956.625664586686,9.43993324360809E-5,0.05296368940210552,0.6820137915081514,1.0,956.074971205803,1956.320864985057
,3.157426608206033,6.455422412877074,2025,1940.0915019625616,3.190011658718566E-5,0.05151493678105861,0.5243115473420675,0.0,8789.271561366782,1947.7404774740735
,2.9146688563790497,6.440994144850871,2025,1933.2084079389629,2.4369966703432842E-5,0.05108890137481595,0.5044510659306217,0.0,,1937.0820107818631
